Titel;URL
Happiness and being happy | with homework | Lehrerschmidt;https://www.youtube.com/watch?v=bFuQMw4zl-0
Few days of absence – more important than grades? | Lehrerschmidt;https://www.youtube.com/watch?v=zBhNXYJMLfY
Skipping school - What punishment is threatened? | Lehrerschmidt;https://www.youtube.com/watch?v=uFHSPTLmZUA
Converting fractions to decimals | Fraction arithmetic | Teacher Schmidt;https://www.youtube.com/watch?v=OvGIKPSjbaE
Blue Letter - Help! What should I do? | Lehrerschmidt;https://www.youtube.com/watch?v=6flF4KUG6hw
Pocket money - How much is right? | Business | Lehrerschmidt;https://www.youtube.com/watch?v=P6CXMRHHejA
Need, requirement, consumption, saving | Economy | Lehrerschmidt;https://www.youtube.com/watch?v=tp3QdUqAEBU
Was ist ein Bedürfnis? | Wirtschaft | Lehrerschmidt;https://www.youtube.com/watch?v=feyqY8SC4h0
The best learning method!! | Lehrerschmidt;https://www.youtube.com/watch?v=9oX1YwAFMrU
Ingenious math trick for large numbers | Multiplying | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=hOlzVPP1iHQ
Terme und Gleichungen vereinfachen | Terme und Gleichungen | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=ki8HNoo-q0Y
How much does a teacher earn? | Business | Lehrerschmidt;https://www.youtube.com/watch?v=lE4VBWuqFNc
Maximum principle | Economy | Lehrerschmidt;https://www.youtube.com/watch?v=vr-uXHGbHAE
Minimal principle | Economy | Lehrerschmidt;https://www.youtube.com/watch?v=l39qBzOBEdQ
Indian multiplication | secret teacher methods | mathematics | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=UuGiBb0tHg8
10 tips for better performance in school! | Lehrerschmidt;https://www.youtube.com/watch?v=oquGtpjoK2E
Good Friday - four things you need to know! | Holidays |Lehrerschmidt;https://www.youtube.com/watch?v=bLk-DXH7XuI
Golden Rule of Mechanics (Galileo Galilei) | Mechanics | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=Upud4LI5q6I
1x9 Finger Trick | 1x1 Multiplication Table | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=umJJSJHxLA4
Palm Sunday - What you need to know! | Lehrerschmidt;https://www.youtube.com/watch?v=APO01y_mb0k
Force parallelogram | Mechanics | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=JdihgTx_kW8
Force diagram | Mechanics - Forces | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=v-x7ouHueOs
The Secret Teacher Method No. 2 | Lehrerschmidt;https://www.youtube.com/watch?v=Fqe5g3lgs9s
The Secret Teacher Method!! | Lehrerschmidt;https://www.youtube.com/watch?v=Tym4rhv-5iU
Two-stroke engine (2-stroke engine) | Mechanics | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=6hKiXFuMcXw
Plastic and elastic deformation | Mechanics - Forces | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=4-YOnbXGJts
Hooke's Law (with experiment) | Mechanics | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=A_x5-Shr_ng
1N - Was ist ein Newton? | Mechanik | Physik | Lehrerschmidt;https://www.youtube.com/watch?v=tGDzbAaM55Y
Median parallel (central triangle) | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=1KRKJHYT2w4
Area of ​​a circle - Derivation of the formula (simple) | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=viyy0vDLJvw
Factoring out | Terms and equations | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=emkfgtY8B8s
relative Häufigkeit | Wahrscheinlichkeitsrechnung | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=qrXofe-AMvY
absolute frequency | probability theory | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=eA0Cxp4PtTQ
Changing the clocks - Daylight Saving Time - Why? | Lehrerschmidt;https://www.youtube.com/watch?v=HSrioJH2dvU
Abolish repeating a grade? | School policy | Discussion!! | Lehrerschmidt;https://www.youtube.com/watch?v=QxhyPjc62Wg
das und dass - Das ist gar nicht schwer! | Deutsch | Lehrerschmidt;https://www.youtube.com/watch?v=mjZKqqeVOhk
since and are - It can be so embarrassing! | German | Lehrerschmidt;https://www.youtube.com/watch?v=x2ECAgVBC9Y
Equilibrium of forces | Mechanics | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=m578UM25mQ4
Mass and Weight | Mechanics | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=vK6F3YswS_4
to or after? - An explanation! | Grammar | German | Lehrerschmidt;https://www.youtube.com/watch?v=XcxsiiEQXzo
Hooke's Law - Mechanics | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=rcIvbSKIpac
Force - What is it? | Physics | Mechanics | Lehrerschmidt;https://www.youtube.com/watch?v=3biPwHo2-og
Gross wage - net wage - payroll | Business | Lehrerschmidt;https://www.youtube.com/watch?v=n6MJFwD0edA
5000 subscribers on YouTube - THANK YOU | Lehrerschmidt;https://www.youtube.com/watch?v=xzF-cgfP7NY
The tutoring problem – We need to talk about it!!! | Lehrerschmidt;https://www.youtube.com/watch?v=dZmp3tp8s0A
How does electricity get into the socket? | Science and Physics | Lehrerschmidt;https://www.youtube.com/watch?v=BTUyZ1OqwiE
Zinsformel umstellen | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=Cl7ro528lYc
Interest calculation with days | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=agf1W8letlY
Interest calculation with months (KIP formula) | Mathematics | Teacher Schmidt;https://www.youtube.com/watch?v=quS5njvxtdw
p-q formula (simply explained!!!) | mixed quadratic equations | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=VMuKmeZCkVQ
Determine the intersection points of a parabola (y=x²) with a linear equation (y=4) | Lehrerschmidt;https://www.youtube.com/watch?v=08o4caD0I6I
Proper fraction - improper fraction - mixed number | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=bGdv8_YDAjc
Schriftliches Dividieren mit zwei Kommazahlen | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=T0U9ZvVQgSw
Estimation - Estimating | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=vPqvDAPOytI
Inventory and inventory | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=IJa2P-FNJsQ
What is real wages? Real wage losses? | Economy | Lehrerschmidt;https://www.youtube.com/watch?v=xz1EmfkC2nQ
Umsatz und Gewinn | Wirtschaft - Rechnungswesen | Lehrerschmidt;https://www.youtube.com/watch?v=MfKJhODPn6Q
Kapital und Vermögen | Rechnungswesen | Lehrerschmidt;https://www.youtube.com/watch?v=wp7QsHfdTJE
Bookkeeping - legal regulations | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=h_jDWIMM7-Y
Aufgaben der Buchführung | Rechnungswesen | Lehrerschmidt;https://www.youtube.com/watch?v=yIF9t6scw2c
Accounting Sub-Areas | Overview and Introduction | Lehrerschmidt;https://www.youtube.com/watch?v=QjeFiNU0E5U
#011 - Wheel | Inventions and Discoveries | History | Lehrerschmidt;https://www.youtube.com/watch?v=BIcdGdarEvI
increased base value | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=4ex6P05_bwg
reduced basic value | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=_EYgz7jotUI
Calculate percentage | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=x2V2QLameQ4
Skonto - Was ist Skonto? | Rechnungswesen | Lehrerschmidt;https://www.youtube.com/watch?v=fmofUDmTyjA
Calculate percentage | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=Tm_qr1lILQQ
Der gewogene Durchschnitt | Rechnungswesen | Lehrerschmidt;https://www.youtube.com/watch?v=1JGO-D4HwLM
Einfacher Durchschnitt | Rechnungswesen | Lehrerschmidt;https://www.youtube.com/watch?v=-EKIYk5omaM
Distribution accounting | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=oGkj5BI7Xt0
Convert foreign currency into foreign currency | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=RAjQfaBDLAY
Calculate exchange rate | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=YhR3BcGxVWI
#004 - Iron Age | Inventions and Discoveries | History | Lehrerschmidt;https://www.youtube.com/watch?v=erEmL03BpaA
Prime number | What is a prime number? | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=vc9BEjHzJIU
Grad Celsius - Grad Fahrenheit und  Kelvin | Temperatur | Physik | Lehrerschmidt;https://www.youtube.com/watch?v=5a12sNngGgc
Römische Zahlen | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=Yyk8Muhmq_o
Does the point lie on the line? | Linear equations | Mathematics;https://www.youtube.com/watch?v=t0QnG7e-OYg
Thermometer | General knowledge | Physics | Thermodynamics | Lehrerschmidt;https://www.youtube.com/watch?v=EIjf3xYjXRs
Currency calculation | EUR - USD conversion | Accounting | Lehrerschmidt;https://www.youtube.com/watch?v=yazoUNl-QbU
compound rule of three | accounting | commercial arithmetic | Lehrerschmidt;https://www.youtube.com/watch?v=2OSeiWtqGnw
Rule of three odd ratio | Accounting commercial arithmetic | Lehrerschmidt;https://www.youtube.com/watch?v=cCx5caBzs4M
Dreisatz mit geradem Verhältnis | Rechnungswesen | kaufmännisches Rechnen | Lehrerschmidt;https://www.youtube.com/watch?v=NdmstOsYS8M
Einfacher Dreisatz | Rechnungswesen | kaufmännisches Rechnen | Lehrerschmidt;https://www.youtube.com/watch?v=IXCWLXdv6YQ
Diverging lens - concave lens | Optics | Physics | Lehrerschmidt | Lehrerschmidt;https://www.youtube.com/watch?v=Sj9f3sA827c
Converging lens - Convex lens | Optics | Physics | Lehrerschmidt;https://www.youtube.com/watch?v=J6RapPPoKno
How to Jump-Start a Car - How to Bridge a Car Battery | Everything You Need to Know | Lehrerschmidt;https://www.youtube.com/watch?v=tr3_2c6TrCw
Using the compass | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=KRhbBUVoTU4
Calculate composite areas | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ifz0NytBmW4
Cuboid - Calculate Volume | Solids | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=l-9QQp7rkgE
Prism - Calculate Volume | Solids | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=wkLHzHbcitQ
Numbers in love | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Oc0iJxAQCjU
inversely proportional assignment | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=cx6MYk5wJVo
Trapezoid - Calculate Area | Area Calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=j43r08Bzt_I
Using the TI-30 calculator | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=P8AnP85UiLs
Seitenhöhe einer Pyramide (Kegel) berechnen | Körper | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=OAQ3FFGAZ34
Calculating with symbols and colors | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=6LaIPhgLraU
Checksum - What is it? | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=3qimjKgW0EU
Punkt- vor Strichrechnung | Grundrechenarten | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=zEvWRs6BWos
one-stage random experiment | probability | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ikXe9VOrEMo
Proportional assignment | What is proportional? | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=y-PT_Dr3qIA
two-stage random experiment | probability theory | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Wl9oElndwew
Sum rule | Probability theory | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Pi1M1F2l024
Product rule | Probability theory | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=m089bNh1d2w
Adding powers | Exponentiation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=0maY--bYofo
Subtracting powers | Exponentiation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ylTjkkQDozw
Potenzen dividieren | Potenzrechnung | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=STcUAiXOKbA
Multiplying powers | Exponentiation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ghGqx9UKRVs
Point test for linear equations | Terms and equations | Mathematics;https://www.youtube.com/watch?v=vQlKK9BjmUs
Fire - The Discovery and Use of Fire | History | Lehrerschmidt;https://www.youtube.com/watch?v=8MQz7ESRUuk
Terme - Distributivgesetz (Klammern auflösen) | Terme und Gleichungen | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=7DS4NhyQjaY
Factoring terms (factoring out) | Terms and equations | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=N8F9qLsE_98
Terms with parentheses in products (multiplication) Terms and equations | Lehrerschmidt;https://www.youtube.com/watch?v=RvbO9cf_0do
Terme mit Klammern (Plus- und Minusklammern) | Terme und Gleichungen | Lehrerschmidt;https://www.youtube.com/watch?v=--SZOi73UGU
Schriftliches Addieren (Plus) mit Zehnerübergang | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=tBMQKNs8GvE
Written addition (plus) with multiple numbers | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=cwmrKQ2JI04
Written addition (plus) without transition to tens | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ml7gFFLYKq4
Terme berechnen | Terme und Gleichungen | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=pOMQNP5S8IE
Adjacent side - Opposite side - Hypotenuse | Trigonometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ZmdLBuMhP0w
"Build your own ""learning tower""! So kids can participate! | DIY - Lehrerschmidt";https://www.youtube.com/watch?v=eeapAyfkchY
Pyramid - Calculate Volume | Solids | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Y-wwcivCcWM
Pyramid - Calculate surface area | Solids | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=A8KEczj4iRw
Cylinder - Calculate Volume | Body | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=K6twHXOAcKo
Cylinder - Calculate surface area | Solids | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=_ya5WpIbNrA
Math hack: Drawing instead of calculating | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=shZh8zkbQlI
Ziffer und Zahl | Was ist der Unterschied? | Lehrerschmidt erklärt;https://www.youtube.com/watch?v=9lE8qcumKdQ
Parallelogram - Calculate Area | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=0Y7JYMH5hJo
Drawing angles - measuring angles | Mathematics | Geometry | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=qWl8sEDY2S0
Guy Fawkes - November 5 - Anonymous | General Knowledge | Teacher Schmidt;https://www.youtube.com/watch?v=bk9LtDSDr30
Quadrilaterals - An Overview | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Ve-Hzdc47Tk
Cube - Calculate surface area | Solids - Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=gjE92aXpnF0
Cuboid - Calculate surface area | Solids - Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=9pCIZ1cqGKw
Negative Zahlen | Einführung mit Zahlenstrahl | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=zRWwa7XZJLo
Pythagorean theorem | a² + b² = c² | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=78QJgfQ5lMI
Prism - Calculate surface area | Solids | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=jut5Ws-5Ddk
The Magic Square | Calculating and Thinking | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=37W258mF69Q
mathematical terminology | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=u-k-UXN4soc
How to Graph a Linear Function in the Coordinate System | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ggEEG6QdqkE
Trapezoid - Calculate Area | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=XQgCsz_5Z5Q
Calculate tangent | Trigonometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Wwzu8Bu_p6U
Calculate cosine | Trigonometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=iBBfU2zv0tw
Calculate sine | Trigonometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=xvvRdQtwFN4
Sphere - Calculate Volume | Body | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=laXXuHxXnJ0
Sphere - Calculate surface area | Body | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=0d_ggaFKJXM
Circle - Calculate annulus | Geometry - Outer circle - Inner circle | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=zZZBgwRLW2A
Circle - Circular Sector - Calculate Circular Arc | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=3GBVFCAHDzc
Constructing Triangles - SSS - SWS - WSW | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=RurFYxDcTbU
Gleichungen mit Klammern | Terme und Gleichungen | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=H8kah0htP2Q
Rechnen mit Klammern | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=99szI22KyYE
Units of measurement - weight, distance, time, and area | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=4Dumrwk1OWM
Constructing a Triangle (SWS) Line Segment, Angle, Line Segment | Geometry | Mathematics | Lehrer...;https://www.youtube.com/watch?v=xzEJccf26vg
Constructing a triangle (WSW) Angle, segment, angle | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=_XwbveJpxLg
Adding numbers from 1 to 100 | Gaussian series | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Ql0Es3somyM
Kegel - Oberfläche berechnen | Körper | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=GcDY8WTlG6k
Kegel -  Volumen berechnen | Körper | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=jtOvWPwFozE
Koordinatensystem mit negativem Bereich | Geometrie | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=J7vUViXLZgo
Coordinate system - Plotting a point | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=_yCnpt7ZnkU
Drawing and labeling a square | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=E5d4YJ7yk10
Segment - Line - Ray | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=AECuUisDG0w
parallel and perpendicular | geometry | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=3AGXblc7Gq8
Rectangle - Calculate perimeter | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=M8kDaDHFBeg
Quadrat - Umfang berechnen | Geometrie | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=xW55X3zrSFM
Rectangle - Calculate Area | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=W-U7AhrftZc
Kreis - Umfang berechnen | Geometrie | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=k9Mpm-PG-Y8
Circle - Calculate Area | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=9ZtJ9Z0iUr0
Circle - Radius and Diameter | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=r_h_1aupuZ8
Gleichsetzungsverfahren | lineare Gleichungen | Schnittpunkt ermitteln | Lehrerschmidt;https://www.youtube.com/watch?v=r8o6sn1ER_0
Euclid's altitude theorem | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=CbuTIGh-Gx0
Euclid's Pythagorean Theorem | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=qPl4Duson2Y
unendlich Schokolade!!!! | Zauberei oder Mathematik? | Lehrerschmidt;https://www.youtube.com/watch?v=Bjwv8QilEfM
Geodreieck - Umgang mit dem Geodreieck | Geometrie | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=E9IDJKo0oDc
Properties of geometric bodies | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=h_mOlujW1vc
Right-angled triangle - equilateral - isosceles | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=p9RqadRcyf0
Label a triangle correctly | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Q6SzUvQ-aWs
Triangle - Constructing the incircle (incircle) | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=sVrFT--z5jc
Triangle - Constructing angle bisectors | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=hE3bhrsqdfk
Calculate efficiency | Electricity | Physics | Teacher Schmidt;https://www.youtube.com/watch?v=gOXEm2Gh5wc
Triangle - Constructing the perpendicular bisector | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=-4EQxnh22HU
Triangle - Constructing the Outer Circle | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=oFItb-MWRoM
Dreieck - Umfang berechnen | Geometrie | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=5TpNWOmPoc0
Triangle - Calculate Area | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=p0e1Suf9vwA
Solids of revolution - geometric bodies | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=5KGzJTtKAsQ
Drawing and determining quadratic equations (parabolas) | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=c3GIAtOnbTE
Der Transformator (Trafo) | Elektrizität | Physik | Lehrerschmidt;https://www.youtube.com/watch?v=-HM18u4eQLE
P-Q formula | solving mixed quadratic equations | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=mojXbt2wNPc
The binomial formulas | quadratic equations | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=mCEyaMrHga4
3. binomial formula | quadratic equations | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=poNF1VvNNGk
2. binomial formula | quadratic equations | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=e_MoChPSVbI
1. binomial formula | quadratic equations | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=STYa0yFWLWE
Similarity - Trigonometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ChvUqvoh8xc
AHA - Tasks | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=IRdJBeCM0mk
Premium and discount | Percentage calculation | Mathematics | Economics | Lehrerschmidt;https://www.youtube.com/watch?v=Q738HKGJDpY
Addition Method - Linear Equations | Terms | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=TDVgMLVOAaU
Axial symmetry | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=moK5k30ASeI
Point reflection (with compass) | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=do6u7oVUPBg
Axial reflection - double reflection on two axes | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=WMh8mrAdLKw
Axis reflection with a compass or set square | Geometry | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=0Rr6nC9ajGw
Second Ray Theorem | Mathematics | Geometry | Lehrerschmidt;https://www.youtube.com/watch?v=6kqlUQQzuRM
1. Strahlensatz (Vierstreckensatz) | Mathematik | Geometrie | Lehrerschmidt;https://www.youtube.com/watch?v=aLNB43StA24
reduced base value | percentage calculation | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=D56bgocG_qU
increased base value - increased base value | Percentage calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Y0S2ICZ_vO0
Calculate mean | Data | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=QNp3mxRkuW0
Calculate average | arithmetic mean | mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=WU7oL_L_ooc
Create a tree diagram | Chance and data | Diagrams | Lehrerschmidt;https://www.youtube.com/watch?v=CqDR43XcIQA
Create boxplot | Diagrams | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=-g0jql6cX_A
Create a strip chart | Charts | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=0r55TGcVOyw
Create a pie chart | Diagrams | Mathematics | Teacher Schmidt;https://www.youtube.com/watch?v=uhIhG8uHS00
Create a line chart | Charts | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=jAKo9VRUosQ
Säulendiagramm erstellen | Diagramme | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=c7a-5mUXL6A
Calculate compound interest | Interest calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=RAPVnIMLpHA
Converting the interest formula | Interest calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=bwQcP2IZy_4
Calculate percentage (with formula) | Percentage calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=rJuA1gL1wDU
Dreisatz - Prozentsatz berechnen | Prozentrechnung | Mathematik | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=xooEyNT3OQc
Calculate base value (with formula) | Percentage calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=ZP2Sy1LBZy0
Rule of three - calculating the base value | Percentage calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=rATJxqaoyYU
Rule of three - calculating percentages | Percentage calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=u0ofHvw7JNo
Calculate percentage (with formula) | Percentage calculation | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=8rQ6tpEIiHk
Gemischte Zahl | Bruchrechnung | Mathematik | EINFACH ERKLÄRT | Lehrerschmidt;https://www.youtube.com/watch?v=As9BSD09K80
Simplifying fractions - Expanding fractions | Fractions | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Co06uOfCvvw
Fractions - Introduction | Mathematics | SIMPLY EXPLAINED | Lehrerschmidt;https://www.youtube.com/watch?v=5Q3peK_BAW4
Subtracting fractions | Fractions | Mathematics | | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=uv0LSF8Ke90
Dividing fractions | Fractions | Mathematics | SIMPLY EXPLAINED | Lehrerschmidt;https://www.youtube.com/watch?v=rk4RTZKxkeM
Adding fractions | Fraction arithmetic | Mathematics | Teacher Schmidt;https://www.youtube.com/watch?v=pJzNUeRxLhg
Multiplying fractions | Fractions | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=sRxSrGXgoF8
Written division with decimal numbers | Mathematics | Lehrerschmidt - simply explained!;https://www.youtube.com/watch?v=QpP7InGNX98
Schriftliches Dividieren mit Rest - EINFACH ERKLÄRT | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=81pqo-vkY3M
Schriftliches Dividieren - EINFACH ERKLÄRT | Mathematik | | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=2A-9_-GCXrA
SECRET!! Multiplying - The Teacher's Version - Ingenious Mental Arithmetic - Super Fast | Lehrers...;https://www.youtube.com/watch?v=CqFApSTSMRM
UNGLAUBLICH Multiplizieren OHNE zu rechnen! | Mathematik | Lehrerschmidt;https://www.youtube.com/watch?v=C9NxUoopPDY
Written multiplication (multiplication) with decimal numbers | Mathematics | | Lehrerschmidt;https://www.youtube.com/watch?v=GqcQJQbyEV8
Schriftliches Multiplizieren (Malrechnen) | Mathematik | Lehrerschmidt - einfach erklärt!;https://www.youtube.com/watch?v=DoLiVjAXu8c
Written addition with decimal numbers | Mathematics | Lehrerschmidt;https://www.youtube.com/watch?v=Y648gQFOhEI
9-series - 1x9 - Finger trick | Mathematics (life hack) | Lehrerschmidt;https://www.youtube.com/watch?v=XEiRMGXZCyQ
Written Addition | Mathematics - Simply Explained | Teacher Schmidt;https://www.youtube.com/watch?v=Vn3D_xMLtDQ
